Age,Gender,Department,JobRole,MonthlyIncome,Education,BusinessTravel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,YearsAtCompany,TotalWorkingYears,DistanceFromHome,PerformanceRating,MaritalStatus,Attrition
27,Male,Sales,Laboratory Technician,8377.0,1,Travel_Frequently,3,2,3,No,1,5.0,5.0,3,Married,No
32,Female,Sales,Manufacturing Director,9598.0,5,Travel_Frequently,2,1,3,No,2,4.0,9.0,4,Married,No
26,Male,Sales,Research Scientist,9949.0,1,Travel_Rarely,2,3,1,No,0,2.0,1.0,3,Married,Yes
27,Male,Sales,Manager,6586.0,3,Travel_Rarely,3,1,2,No,9,17.0,2.0,3,Married,No
36,Female,Research & Development,Research Scientist,10889.0,4,Travel_Frequently,1,2,4,No,4,12.0,24.0,3,Married,No
46,Female,Sales,Sales Executive,1000.0,2,Travel_Rarely,2,3,3,No,0,8.0,8.0,3,Married,No
54,Male,Research & Development,Manager,5795.0,2,Travel_Rarely,1,4,2,Yes,1,8.0,4.0,3,Married,Yes
42,Male,Research & Development,Research Director,5074.0,4,Travel_Frequently,4,4,3,No,7,15.0,30.0,3,Married,Yes
36,Male,Research & Development,Research Director,1000.0,3,Travel_Rarely,3,3,4,Yes,11,18.0,13.0,3,Single,Yes
39,Female,Research & Development,Research Director,6191.0,3,Travel_Rarely,3,3,1,Yes,14,23.0,16.0,3,Married,No
34,Female,Human Resources,Sales Representative,11889.0,3,Travel_Rarely,4,1,2,No,5,12.0,12.0,3,Married,Yes
52,Female,Research & Development,Manufacturing Director,,4,Travel_Rarely,3,1,2,No,6,10.0,3.0,3,Single,No
43,Female,Sales,Sales Executive,4269.0,2,Travel_Rarely,1,4,3,No,3,4.0,1.0,3,Single,No
48,Female,Research & Development,Sales Executive,7412.0,1,Travel_Frequently,2,1,4,No,2,8.0,12.0,3,Married,Yes
43,Male,Research & Development,Healthcare Representative,10293.0,2,Travel_Rarely,3,3,2,No,1,4.0,4.0,3,Divorced,Yes
41,Female,Sales,Healthcare Representative,7386.0,4,Travel_Frequently,3,1,1,No,2,11.0,4.0,4,Divorced,Yes
39,Male,Sales,Sales Representative,4525.0,2,Travel_Frequently,4,2,2,Yes,1,8.0,2.0,3,Divorced,Yes
47,Female,Sales,Healthcare Representative,4402.0,3,Travel_Rarely,1,1,1,Yes,0,7.0,11.0,3,Married,No
43,Male,Sales,Human Resources,7976.0,3,Non-Travel,3,1,1,Yes,0,6.0,26.0,3,Single,Yes
34,Male,Human Resources,Research Director,5127.0,2,Travel_Frequently,1,2,4,No,4,5.0,2.0,4,Divorced,Yes
28,Female,Sales,Manager,7184.0,5,Travel_Rarely,4,2,3,No,1,2.0,9.0,3,Married,Yes
43,Male,Sales,Manufacturing Director,1982.0,3,Travel_Rarely,4,4,4,No,1,1.0,11.0,4,Single,Yes
45,Male,Research & Development,Laboratory Technician,2714.0,3,Travel_Rarely,3,3,3,No,1,7.0,1.0,3,Married,No
40,Female,Sales,Research Director,4049.0,1,Travel_Rarely,2,2,3,No,2,2.0,1.0,3,Single,Yes
34,Male,Research & Development,Manager,4476.0,5,Travel_Frequently,4,2,4,No,1,10.0,1.0,3,Divorced,Yes
35,Female,Sales,Research Director,5411.0,4,Travel_Rarely,3,2,1,No,0,4.0,1.0,3,Married,Yes
46,Male,Human Resources,Research Director,9628.0,3,Travel_Rarely,3,3,4,Yes,4,9.0,3.0,3,Single,No
45,Male,Sales,Sales Executive,3892.0,3,Travel_Rarely,3,3,3,No,2,6.0,8.0,3,Married,No
35,Male,Sales,Human Resources,1362.0,2,Travel_Rarely,4,4,2,No,0,1.0,5.0,3,Divorced,Yes
39,Male,Research & Development,Laboratory Technician,11244.0,5,Travel_Rarely,2,2,3,No,9,16.0,5.0,4,Single,Yes
48,Female,Research & Development,Research Scientist,8051.0,3,Travel_Rarely,2,4,1,Yes,0,1.0,1.0,4,Married,Yes
43,Female,Human Resources,Manager,7265.0,3,Travel_Rarely,3,4,3,No,14,14.0,1.0,3,Married,No
26,Male,Sales,Research Scientist,5093.0,2,Travel_Rarely,1,4,2,Yes,4,10.0,1.0,3,Single,Yes
35,Female,Research & Development,Manufacturing Director,6463.0,1,Travel_Frequently,3,2,1,No,5,10.0,4.0,4,Single,No
22,Male,Research & Development,Human Resources,1000.0,3,Travel_Rarely,4,1,1,Yes,0,4.0,14.0,3,Single,Yes
31,Male,Human Resources,Sales Executive,5421.0,2,Travel_Rarely,3,2,1,No,2,10.0,18.0,3,Single,Yes
22,Male,Sales,Sales Representative,7218.0,3,Travel_Rarely,1,3,2,No,3,5.0,6.0,3,Married,Yes
39,Female,Sales,Human Resources,9953.0,3,Travel_Rarely,3,3,1,No,1,5.0,3.0,4,Single,Yes
33,Female,Sales,Human Resources,6694.0,3,Travel_Rarely,4,1,2,No,1,8.0,3.0,3,Divorced,Yes
36,Male,Research & Development,Human Resources,12113.0,3,Travel_Rarely,4,2,3,No,1,4.0,9.0,3,Single,Yes
37,Male,Sales,Sales Representative,2116.0,4,Travel_Frequently,2,1,1,No,1,2.0,4.0,4,Married,Yes
31,Male,Research & Development,Laboratory Technician,6960.0,2,Travel_Rarely,1,2,3,No,6,9.0,7.0,3,Divorced,No
38,Male,Research & Development,Manufacturing Director,5493.0,3,Travel_Frequently,4,2,3,Yes,0,1.0,9.0,3,Divorced,No
44,Male,Research & Development,Sales Executive,6513.0,2,Travel_Rarely,2,3,3,Yes,0,3.0,12.0,3,Divorced,Yes
35,Male,Sales,Manager,1829.0,4,Travel_Frequently,4,2,2,No,6,8.0,1.0,3,Divorced,Yes
33,Female,Research & Development,Research Scientist,5664.0,3,Travel_Rarely,2,4,4,No,2,11.0,1.0,4,Married,No
38,Male,Human Resources,Healthcare Representative,3276.0,4,Travel_Frequently,3,4,2,No,0,5.0,1.0,3,Married,No
34,Female,Sales,Manufacturing Director,11571.0,2,Travel_Frequently,2,4,3,No,4,8.0,7.0,3,Married,No
37,Male,Research & Development,Manager,7359.0,2,Travel_Rarely,4,2,3,No,9,16.0,16.0,3,Divorced,Yes
34,Female,Sales,Human Resources,5725.0,3,Travel_Frequently,4,2,4,No,6,9.0,12.0,3,Divorced,Yes
40,Male,Sales,Sales Executive,4400.0,2,Travel_Rarely,4,1,1,Yes,0,8.0,10.0,4,Single,No
32,Male,Sales,Laboratory Technician,1000.0,2,Travel_Rarely,1,3,4,Yes,1,1.0,2.0,3,Single,Yes
26,Female,Research & Development,Human Resources,7311.0,2,Travel_Rarely,1,1,3,No,6,8.0,7.0,3,Single,Yes
47,Male,Sales,Sales Representative,6587.0,4,Travel_Rarely,3,1,3,No,4,4.0,10.0,4,Single,No
54,Female,Sales,Research Scientist,5927.0,4,Travel_Rarely,4,1,3,No,0,5.0,9.0,3,Married,Yes
49,Male,Sales,Sales Executive,4860.0,5,Travel_Frequently,2,3,3,No,1,7.0,3.0,3,Divorced,No
38,Female,Research & Development,Human Resources,8874.0,3,Travel_Rarely,4,2,2,No,8,16.0,13.0,4,Single,Yes
35,Female,Research & Development,Research Director,2560.0,5,Travel_Rarely,1,3,2,No,4,7.0,1.0,3,Single,Yes
25,Male,Sales,Healthcare Representative,4882.0,1,Travel_Rarely,1,1,3,No,10,17.0,1.0,3,Married,No
43,Male,Sales,Laboratory Technician,7181.0,4,Non-Travel,4,3,1,No,9,14.0,7.0,3,Single,No
38,Male,Sales,Healthcare Representative,5120.0,4,Travel_Rarely,3,2,3,No,2,11.0,3.0,3,Divorced,Yes
28,Female,Sales,Healthcare Representative,4237.0,5,Travel_Frequently,2,4,2,No,3,11.0,13.0,3,Married,Yes
32,Male,Research & Development,Research Director,7033.0,5,Non-Travel,4,3,2,No,5,12.0,2.0,3,Married,No
31,Female,Sales,Laboratory Technician,3953.0,2,Travel_Frequently,3,3,4,Yes,4,7.0,29.0,3,Divorced,No
41,Female,Research & Development,Sales Executive,6752.0,5,Travel_Rarely,3,1,3,No,2,11.0,1.0,3,Divorced,No
27,Female,Sales,Sales Representative,2513.0,4,Travel_Rarely,1,3,4,No,0,4.0,3.0,3,Married,Yes
45,Male,Sales,Manager,6901.0,3,Travel_Frequently,2,2,1,No,4,11.0,1.0,3,Married,Yes
28,Female,Research & Development,Manufacturing Director,1000.0,2,Travel_Rarely,3,1,4,No,3,7.0,4.0,3,Married,Yes
44,Male,Sales,Healthcare Representative,8457.0,3,Travel_Rarely,4,3,1,Yes,6,13.0,2.0,3,Single,Yes
39,Male,Sales,Sales Representative,9791.0,5,Travel_Frequently,2,1,3,Yes,14,16.0,3.0,4,Married,No
24,Male,Research & Development,Manager,1013.0,3,Travel_Rarely,2,2,1,No,1,7.0,10.0,3,Married,Yes
46,Female,Research & Development,Human Resources,4344.0,2,Travel_Frequently,4,2,1,Yes,10,16.0,7.0,3,Single,Yes
41,Male,Research & Development,Manufacturing Director,1000.0,5,Travel_Rarely,2,1,3,Yes,9,18.0,21.0,3,Single,Yes
35,Female,Sales,Research Scientist,2751.0,3,Travel_Rarely,4,4,2,No,8,9.0,23.0,3,Single,No
27,Male,Sales,Laboratory Technician,2520.0,3,Travel_Frequently,1,4,1,No,1,8.0,12.0,3,Married,Yes
49,Male,Sales,Manufacturing Director,1633.0,3,Travel_Rarely,3,4,2,No,3,9.0,3.0,3,Married,No
56,Female,Sales,Sales Executive,3173.0,4,Travel_Rarely,2,4,2,No,1,3.0,1.0,3,Single,No
27,Male,Sales,Manufacturing Director,9170.0,3,Travel_Frequently,4,2,4,Yes,1,3.0,7.0,3,Single,No
44,Male,Sales,Research Scientist,4261.0,5,Travel_Rarely,1,1,4,No,5,8.0,3.0,3,Single,Yes
49,Female,Research & Development,Sales Representative,5417.0,2,Travel_Rarely,1,3,2,No,0,3.0,2.0,3,Single,No
39,Female,Sales,Sales Representative,4790.0,3,Travel_Rarely,2,4,4,No,3,4.0,5.0,3,Married,No
32,Male,Sales,Human Resources,4240.0,3,Travel_Frequently,2,2,4,No,9,17.0,29.0,3,Single,No
38,Female,Sales,Research Director,6769.0,2,Travel_Rarely,3,1,4,No,1,2.0,1.0,3,Married,No
42,Female,Sales,Manager,7831.0,3,Non-Travel,4,2,2,No,0,7.0,9.0,3,Married,No
31,Male,Sales,Human Resources,3022.0,2,Travel_Rarely,3,3,4,No,5,13.0,7.0,3,Married,Yes
42,Male,Human Resources,Human Resources,15943.0,4,Travel_Rarely,1,3,4,No,0,2.0,3.0,3,Married,No
44,Male,Research & Development,Human Resources,11014.0,3,Travel_Rarely,1,4,1,No,12,17.0,2.0,4,Single,No
39,Male,Research & Development,Healthcare Representative,8697.0,2,Travel_Frequently,2,1,1,No,13,15.0,7.0,3,Single,Yes
18,Male,Sales,Manufacturing Director,5689.0,5,Travel_Rarely,3,1,1,No,9,11.0,11.0,3,Single,Yes
46,Male,Sales,Manager,7113.0,2,Travel_Rarely,2,3,1,Yes,2,4.0,5.0,3,Married,Yes
43,Male,Sales,Research Scientist,3769.0,4,Travel_Rarely,2,2,4,Yes,3,9.0,16.0,3,Married,Yes
35,Male,Sales,Sales Representative,3562.0,3,Non-Travel,1,1,3,No,0,8.0,6.0,3,Married,No
40,Female,Sales,Sales Executive,4491.0,4,Travel_Rarely,4,4,4,No,2,5.0,6.0,4,Single,No
47,Male,Human Resources,Sales Representative,4136.0,3,Travel_Rarely,1,3,2,No,1,7.0,5.0,3,Married,No
28,Female,Research & Development,Manufacturing Director,10089.0,1,Travel_Rarely,2,4,2,Yes,20,26.0,24.0,3,Married,No
40,Male,Research & Development,Sales Representative,1000.0,2,Non-Travel,1,2,1,No,15,23.0,18.0,3,Married,Yes
37,Female,Sales,Manager,4967.0,2,Travel_Rarely,4,4,2,No,6,8.0,1.0,4,Married,No
56,Male,Sales,Manufacturing Director,5131.0,5,Travel_Rarely,1,1,4,No,6,14.0,2.0,4,Married,No
24,Male,Research & Development,Laboratory Technician,8198.0,1,Travel_Frequently,1,4,3,Yes,5,10.0,21.0,3,Married,Yes
45,Male,Research & Development,Manager,6755.0,3,Travel_Rarely,4,4,1,No,7,12.0,1.0,3,Married,No
33,Female,Sales,Healthcare Representative,1751.0,1,Travel_Rarely,2,3,1,No,1,2.0,12.0,3,Married,Yes
37,Male,Research & Development,Sales Executive,4787.0,3,Travel_Rarely,1,1,2,No,5,9.0,2.0,4,Divorced,Yes
23,Male,Research & Development,Manufacturing Director,5684.0,3,Travel_Rarely,1,4,2,No,7,10.0,8.0,3,Single,Yes
34,Male,Research & Development,Healthcare Representative,8276.0,3,Non-Travel,1,4,2,No,6,9.0,2.0,4,Single,No
23,Female,Sales,Sales Representative,7402.0,3,Travel_Frequently,2,2,4,Yes,0,0.0,2.0,3,Single,Yes
48,Female,Sales,Sales Representative,6557.0,4,Travel_Frequently,1,2,2,No,5,7.0,30.0,3,Single,Yes
36,Male,Sales,Manufacturing Director,2347.0,2,Travel_Frequently,2,4,3,No,1,6.0,2.0,3,Married,No
34,Male,Sales,Sales Representative,3335.0,3,Travel_Frequently,3,3,1,No,3,10.0,7.0,3,Divorced,No
36,Female,Research & Development,Sales Executive,1565.0,3,Travel_Rarely,1,1,2,No,9,12.0,28.0,3,Divorced,No
36,Female,Research & Development,Research Director,9998.0,4,Non-Travel,1,2,4,Yes,2,9.0,18.0,3,Single,No
32,Female,Sales,Manufacturing Director,14377.0,3,Travel_Rarely,1,2,2,No,2,6.0,1.0,3,Single,Yes
50,Male,Research & Development,Manufacturing Director,4966.0,1,Travel_Rarely,4,3,1,Yes,2,6.0,18.0,3,Married,No
41,Male,Research & Development,Manager,5344.0,4,Travel_Rarely,1,3,1,No,1,3.0,12.0,3,Married,Yes
36,Female,Research & Development,Sales Executive,7472.0,5,Travel_Rarely,2,2,4,No,6,12.0,1.0,3,Divorced,No
28,Male,Research & Development,Manager,5035.0,5,Travel_Rarely,2,4,1,No,5,5.0,3.0,3,Single,Yes
43,Male,Sales,Manager,1584.0,5,Travel_Frequently,3,4,1,Yes,9,16.0,1.0,4,Married,Yes
30,Female,Research & Development,Laboratory Technician,9413.0,3,Travel_Rarely,2,4,2,No,0,7.0,4.0,3,Divorced,No
55,Female,Research & Development,Human Resources,12354.0,2,Non-Travel,3,1,4,Yes,2,6.0,2.0,3,Married,No
22,Male,Research & Development,Research Scientist,4020.0,4,Travel_Frequently,2,3,1,No,1,7.0,1.0,4,Married,Yes
54,Male,Sales,Research Director,11975.0,4,Travel_Frequently,3,1,3,No,0,3.0,9.0,3,Married,No
42,Female,Sales,Sales Representative,4360.0,3,Travel_Rarely,2,2,4,Yes,10,11.0,11.0,3,Single,Yes
43,Female,Sales,Research Director,5934.0,3,Travel_Frequently,4,1,4,No,0,2.0,2.0,4,Married,No
36,Female,Sales,Research Director,9403.0,2,Travel_Rarely,3,3,4,Yes,0,0.0,15.0,3,Single,Yes
46,Female,Research & Development,Research Director,10345.0,3,Travel_Rarely,4,1,4,No,2,10.0,1.0,4,Married,No
56,Female,Research & Development,Human Resources,9787.0,2,Travel_Rarely,1,1,2,No,0,6.0,11.0,4,Married,Yes
22,Female,Sales,Healthcare Representative,7345.0,4,Travel_Frequently,1,3,3,No,14,19.0,1.0,3,Single,Yes
27,Male,Human Resources,Human Resources,6850.0,5,Travel_Rarely,1,3,2,No,5,13.0,9.0,3,Married,No
35,Female,Research & Development,Laboratory Technician,19363.0,3,Travel_Rarely,1,1,1,No,0,1.0,1.0,3,Married,No
43,Female,Sales,Laboratory Technician,2587.0,2,Travel_Rarely,3,2,4,No,2,4.0,4.0,3,Married,No
36,Male,Sales,Manufacturing Director,6796.0,2,Travel_Frequently,4,1,4,No,12,13.0,13.0,3,Married,No
42,Female,Sales,Healthcare Representative,2131.0,3,Travel_Frequently,1,3,4,No,11,17.0,7.0,3,Single,No
37,Male,Sales,Manager,5305.0,2,Travel_Rarely,3,1,2,No,4,8.0,18.0,3,Single,No
32,Female,Research & Development,Healthcare Representative,3760.0,2,Travel_Rarely,1,2,2,Yes,17,24.0,3.0,3,Single,Yes
42,Female,Sales,Human Resources,1000.0,3,Travel_Frequently,3,2,1,Yes,12,17.0,1.0,3,Married,Yes
38,Male,Research & Development,Research Scientist,6435.0,1,Travel_Rarely,2,1,1,No,8,11.0,1.0,3,Single,Yes
39,Male,Research & Development,Sales Representative,6954.0,5,Travel_Rarely,3,3,4,No,8,8.0,1.0,3,Single,Yes
38,Male,Sales,Manager,7573.0,4,Travel_Frequently,4,3,3,Yes,3,6.0,2.0,3,Married,Yes
38,Male,Human Resources,Research Scientist,14082.0,3,Travel_Rarely,2,1,2,No,6,11.0,14.0,3,Single,No
28,Female,Human Resources,Sales Representative,6474.0,4,Travel_Rarely,1,4,1,No,6,7.0,3.0,3,Divorced,No
24,Male,Sales,Research Director,1000.0,2,Travel_Rarely,1,4,1,No,5,10.0,22.0,3,Single,Yes
39,Female,Research & Development,Research Scientist,2156.0,5,Travel_Rarely,3,1,3,Yes,9,9.0,1.0,3,Single,No
46,Female,Research & Development,Laboratory Technician,11478.0,2,Travel_Rarely,1,2,1,Yes,0,6.0,1.0,4,Single,Yes
28,Female,Sales,Manager,2055.0,2,Travel_Frequently,4,1,1,No,3,5.0,4.0,3,Married,Yes
44,Female,Research & Development,Sales Representative,8796.0,3,Travel_Rarely,1,2,2,No,27,30.0,1.0,3,Divorced,Yes
30,Male,Sales,Research Director,7795.0,3,Travel_Rarely,3,1,3,No,6,11.0,8.0,3,Divorced,No
18,Female,Research & Development,Sales Executive,2223.0,1,Travel_Frequently,2,2,4,Yes,0,1.0,8.0,3,Single,Yes
38,Male,Research & Development,Manufacturing Director,8110.0,1,Non-Travel,2,2,4,No,2,10.0,4.0,3,Divorced,Yes
40,Female,Sales,Manufacturing Director,8166.0,1,Non-Travel,3,3,4,Yes,7,15.0,6.0,3,Single,No
38,Female,Research & Development,Research Director,10180.0,2,Travel_Rarely,4,1,2,Yes,4,11.0,28.0,3,Single,Yes
37,Female,Research & Development,Manufacturing Director,6754.0,3,Travel_Rarely,2,3,3,No,1,3.0,27.0,3,Single,No
32,Female,Human Resources,Sales Executive,7155.0,2,Travel_Rarely,3,4,2,Yes,6,9.0,2.0,3,Single,Yes
48,Female,Research & Development,Human Resources,7042.0,2,Travel_Rarely,1,3,1,No,5,13.0,1.0,4,Married,Yes
20,Male,Research & Development,Laboratory Technician,5104.0,2,Travel_Rarely,4,1,4,No,11,18.0,5.0,3,Married,No
41,Female,Sales,Healthcare Representative,6373.0,3,Travel_Rarely,3,3,4,No,5,13.0,4.0,3,Married,Yes
41,Female,Research & Development,Laboratory Technician,8473.0,3,Travel_Rarely,1,3,4,No,5,14.0,1.0,3,Married,No
32,Male,Sales,Sales Executive,1000.0,1,Travel_Rarely,3,1,1,No,0,8.0,14.0,3,Single,Yes
35,Male,Sales,Sales Representative,1000.0,3,Travel_Rarely,4,2,4,No,21,23.0,1.0,3,Single,Yes
43,Male,Sales,Sales Representative,8931.0,3,Travel_Rarely,2,3,1,No,4,4.0,6.0,4,Single,No
38,Female,Research & Development,Laboratory Technician,10193.0,3,Travel_Rarely,1,3,1,No,10,18.0,1.0,3,Single,Yes
30,Male,Research & Development,Manufacturing Director,1944.0,3,Non-Travel,4,4,4,Yes,0,9.0,2.0,3,Single,No
29,Female,Sales,Sales Representative,14364.0,1,Travel_Rarely,3,4,3,No,2,7.0,2.0,3,Divorced,No
32,Female,Research & Development,Healthcare Representative,7182.0,1,Travel_Rarely,4,4,1,No,2,5.0,2.0,3,Single,No
24,Male,Research & Development,Research Scientist,2396.0,3,Travel_Rarely,2,4,1,No,8,10.0,5.0,3,Married,No
59,Female,Research & Development,Sales Executive,11269.0,3,Travel_Rarely,3,3,3,Yes,3,7.0,1.0,4,Divorced,Yes
44,Female,Human Resources,Sales Representative,,2,Travel_Frequently,3,3,2,No,1,9.0,2.0,3,Divorced,No
33,Male,Research & Development,Sales Executive,1000.0,4,Travel_Frequently,4,3,1,No,15,21.0,23.0,3,Married,No
27,Male,Research & Development,Human Resources,6391.0,3,Travel_Rarely,2,1,2,No,2,5.0,1.0,3,Married,No
31,Male,Research & Development,Research Director,5853.0,3,Travel_Rarely,2,2,2,No,6,6.0,6.0,3,Divorced,Yes
33,Female,Research & Development,Manufacturing Director,2560.0,1,Travel_Rarely,1,2,3,No,5,13.0,2.0,4,Single,Yes
53,Female,Sales,Healthcare Representative,1000.0,5,Travel_Frequently,1,1,4,No,14,23.0,3.0,3,Single,No
22,Female,Sales,Manager,10201.0,1,Travel_Frequently,3,2,1,No,5,8.0,26.0,3,Married,Yes
36,Male,Sales,Research Scientist,4638.0,4,Travel_Rarely,3,3,1,No,1,9.0,5.0,3,Single,No
28,Male,Sales,Manufacturing Director,13275.0,5,Travel_Frequently,2,2,3,Yes,10,11.0,6.0,4,Divorced,Yes
43,Female,Sales,Research Scientist,8927.0,3,Travel_Rarely,4,1,3,No,12,17.0,1.0,3,Divorced,No
22,Male,Sales,Research Director,11036.0,2,Travel_Frequently,1,4,3,No,12,18.0,22.0,3,Single,Yes
41,Male,Research & Development,Sales Executive,6991.0,2,Travel_Rarely,3,1,3,No,0,4.0,20.0,4,Single,Yes
38,Female,Research & Development,Laboratory Technician,2638.0,1,Travel_Frequently,3,3,3,Yes,1,3.0,5.0,3,Single,Yes
36,Female,Sales,Laboratory Technician,9481.0,5,Travel_Frequently,2,2,4,No,4,11.0,1.0,4,Married,Yes
37,Female,Sales,Laboratory Technician,10984.0,1,Travel_Rarely,3,2,3,No,10,11.0,1.0,3,Divorced,No
29,Male,Sales,Human Resources,4532.0,2,Travel_Rarely,2,1,2,Yes,4,10.0,19.0,3,Married,Yes
28,Male,Research & Development,Laboratory Technician,6915.0,2,Travel_Rarely,2,1,2,No,1,5.0,19.0,3,Married,No
53,Female,Sales,Healthcare Representative,6359.0,5,Travel_Rarely,4,1,2,No,2,11.0,16.0,3,Married,No
35,Female,Sales,Research Director,3459.0,2,Travel_Rarely,3,3,4,No,2,10.0,7.0,3,Married,No
35,Female,Sales,Manager,3949.0,3,Travel_Rarely,4,4,1,Yes,6,11.0,5.0,4,Single,No
28,Female,Research & Development,Human Resources,11377.0,4,Travel_Rarely,1,2,4,No,5,11.0,1.0,4,Single,No
32,Female,Research & Development,Research Scientist,8472.0,5,Travel_Rarely,2,1,2,No,3,3.0,22.0,3,Married,Yes
39,Female,Sales,Sales Representative,7555.0,4,Travel_Rarely,2,1,3,No,8,16.0,8.0,3,Married,Yes
37,Female,Research & Development,Human Resources,9286.0,2,Travel_Rarely,4,4,4,No,4,6.0,4.0,3,Divorced,No
39,Female,Research & Development,Manufacturing Director,7507.0,4,Travel_Rarely,3,3,4,Yes,9,16.0,3.0,3,Married,Yes
25,Male,Sales,Sales Executive,9049.0,3,Travel_Frequently,4,4,1,No,21,24.0,10.0,3,Married,No
24,Female,Research & Development,Sales Executive,12054.0,4,Non-Travel,1,3,1,No,7,12.0,2.0,3,Married,No
35,Male,Sales,Manager,4634.0,3,Travel_Rarely,3,2,4,Yes,2,7.0,1.0,3,Divorced,Yes
23,Female,Sales,Laboratory Technician,8967.0,3,Travel_Frequently,1,2,3,No,3,9.0,5.0,3,Divorced,Yes
28,Female,Research & Development,Research Director,3401.0,3,Travel_Rarely,3,1,1,No,3,11.0,25.0,3,Divorced,No
32,Female,Sales,Sales Executive,1000.0,2,Travel_Rarely,3,1,1,Yes,0,5.0,1.0,3,Married,Yes
28,Male,Research & Development,Healthcare Representative,5492.0,3,Travel_Frequently,3,3,1,Yes,11,17.0,6.0,3,Married,Yes
44,Female,Sales,Research Scientist,7202.0,3,Travel_Rarely,1,2,4,No,3,5.0,5.0,3,Married,No
47,Female,Research & Development,Research Director,2193.0,5,Travel_Rarely,2,2,1,No,1,1.0,12.0,3,Married,Yes
23,Male,Sales,Sales Representative,1319.0,4,Non-Travel,3,3,3,No,4,10.0,13.0,3,Divorced,Yes
48,Male,Sales,Healthcare Representative,1146.0,3,Travel_Frequently,3,1,4,Yes,2,4.0,6.0,3,Married,Yes
30,Male,Research & Development,Manager,9008.0,4,Travel_Rarely,4,2,4,No,6,14.0,29.0,4,Single,No
34,Male,Research & Development,Healthcare Representative,4689.0,3,Travel_Rarely,4,1,4,No,2,11.0,3.0,4,Married,No
36,Female,Sales,Sales Representative,2637.0,2,Travel_Rarely,3,1,2,Yes,1,1.0,8.0,3,Single,Yes
38,Male,Research & Development,Research Director,8887.0,5,Travel_Frequently,2,3,2,No,1,7.0,22.0,3,Married,No
45,Female,Sales,Laboratory Technician,6446.0,3,Travel_Frequently,3,2,3,Yes,4,7.0,2.0,3,Divorced,No
58,Female,Sales,Research Director,5370.0,3,Travel_Rarely,3,3,1,Yes,1,2.0,23.0,3,Divorced,No
43,Female,Research & Development,Sales Representative,4291.0,3,Travel_Rarely,4,2,1,No,27,28.0,1.0,3,Married,No
30,Female,Human Resources,Research Director,3743.0,5,Non-Travel,3,4,1,No,32,33.0,1.0,3,Married,No
46,Female,Sales,Research Director,1645.0,3,Travel_Frequently,4,2,4,No,0,7.0,8.0,3,Married,Yes
39,Male,Research & Development,Manufacturing Director,7788.0,3,Travel_Rarely,2,3,4,Yes,17,17.0,9.0,3,Married,No
38,Female,Sales,Healthcare Representative,5144.0,2,Travel_Rarely,3,2,1,No,0,4.0,2.0,3,Married,Yes
48,Female,Research & Development,Research Director,7653.0,5,Travel_Frequently,3,2,4,No,1,6.0,1.0,3,Married,Yes
26,Female,Research & Development,Research Director,9688.0,4,Travel_Rarely,2,4,4,Yes,0,5.0,11.0,4,Married,No
41,Male,Sales,Human Resources,7615.0,2,Travel_Rarely,1,3,1,No,7,8.0,3.0,3,Single,No
23,Female,Sales,Research Director,5952.0,2,Non-Travel,4,2,3,No,19,25.0,9.0,3,Single,Yes
30,Male,Research & Development,Manager,4818.0,2,Travel_Rarely,4,2,1,No,1,7.0,16.0,3,Single,Yes
51,Male,Sales,Human Resources,4203.0,2,Travel_Frequently,4,4,1,No,0,6.0,9.0,3,Divorced,Yes
49,Female,Research & Development,Sales Executive,9535.0,4,Travel_Frequently,2,4,3,No,1,5.0,26.0,3,Single,No
33,Male,Research & Development,Manufacturing Director,6215.0,2,Travel_Frequently,4,2,2,Yes,1,8.0,8.0,3,Single,No
31,Male,Sales,Manager,4154.0,4,Travel_Frequently,1,1,4,No,0,3.0,13.0,3,Married,Yes
44,Male,Research & Development,Healthcare Representative,5188.0,5,Travel_Rarely,3,1,4,No,0,0.0,5.0,3,Single,No
33,Male,Human Resources,Sales Executive,1000.0,1,Travel_Rarely,1,3,1,No,2,7.0,13.0,3,Married,Yes
33,Female,Research & Development,Research Scientist,1667.0,3,Non-Travel,3,2,2,No,0,1.0,13.0,3,Single,Yes
29,Male,Research & Development,Manager,6993.0,2,Travel_Rarely,4,2,3,No,7,14.0,3.0,3,Married,No
46,Male,Research & Development,Sales Representative,16526.0,5,Travel_Rarely,4,3,1,No,7,8.0,1.0,4,Married,No
39,Female,Sales,Laboratory Technician,9845.0,2,Non-Travel,2,1,3,No,4,4.0,27.0,3,Married,No
34,Female,Research & Development,Healthcare Representative,11006.0,3,Travel_Rarely,2,1,4,Yes,1,4.0,10.0,3,Divorced,Yes
27,Female,Research & Development,Healthcare Representative,1814.0,4,Travel_Rarely,2,4,2,Yes,10,12.0,4.0,3,Single,No
44,Female,Sales,Research Director,9486.0,3,Travel_Rarely,4,3,2,Yes,2,3.0,1.0,4,Single,Yes
42,Female,Sales,Laboratory Technician,4918.0,4,Travel_Frequently,1,3,3,No,0,7.0,26.0,3,Married,Yes
27,Male,Sales,Manager,3463.0,4,Travel_Rarely,4,4,3,No,8,13.0,1.0,3,Divorced,No
52,Male,Research & Development,Research Scientist,2177.0,5,Non-Travel,4,2,4,No,0,5.0,15.0,3,Single,Yes
